238.76
238.7543
238.765
238.76
238.7605
238.77
238.77
238.77
238.78
238.8047
238.8225
238.82
238.825
238.8225
238.83
238.84
238.83
238.8463
238.83
238.84
238.83
238.83
238.81
238.818
238.81
238.81
238.8001
238.82
238.81
238.8001
238.81
238.81
238.81
238.82
238.815
238.82
238.82
238.83
238.82
238.82
238.8211
238.811
238.82
238.8205
238.82
238.828
238.82
238.83
238.82
238.8295
238.81
238.82
238.825
238.8225
238.815
238.81
238.8108
238.81
238.8
238.8
238.8
238.805
238.79
238.8
238.8
238.8
238.815
238.815
238.81
238.8
238.7964
238.795
238.795
238.796
238.79
238.81
238.835
238.83
238.81
238.8195
238.81
238.82
238.811
238.81
238.82
238.82
238.821
238.83
238.84
238.84
238.83
238.822
238.825
238.83
238.829
238.82
238.83
238.83
238.835
238.83
238.8425
238.85
238.85
238.87
238.88
238.88
238.87
238.86
238.86
238.86
238.88
238.88
238.87
238.85
238.8552
238.86
238.87
238.87
238.88
238.87
238.86
238.86
238.873
238.875
238.86
238.86
238.87
238.86
238.8538
238.85
238.855
238.88
238.895
238.9099
238.895
238.89
238.89
238.9
238.8945
238.91
238.91
238.91
238.925
238.9299
238.94
238.94
238.935
238.94
238.945
238.951
238.96
238.97
238.97
238.96
238.96
238.9501
238.959
238.96
238.96
238.9599
238.93
238.98
238.97
238.96
238.95
238.95
238.9585
238.95
238.96
238.97
238.97
238.97
238.95
238.9503
238.94
238.95
238.9337
238.92
238.92
238.8965
238.8794
238.8785
238.87
238.88
238.87
238.9
238.9
238.9
238.915
238.91
238.89
238.9
238.9
238.91
238.94
238.9395
238.93
238.93
238.945
238.95
238.95
238.9499
238.97
238.97
238.97
238.955
238.955
238.945
238.94
238.96
238.95
238.95
238.94
238.94
238.925
238.92
238.93
238.93
238.935
238.935
238.94
238.93
238.93
238.9301
238.93
238.92
238.91
238.92
238.91
238.9099
238.9
238.89
238.9
238.93
238.935
238.925
238.9298
238.91
238.9
238.9
238.9
238.8905
238.9
238.8937
238.9
238.9
238.9
238.89
238.9
238.8901
238.89
238.9
238.92
238.92
238.92
238.934
238.9305
238.94
238.92
238.92
238.93
238.93
238.91
238.92
238.9242
238.92
238.924
238.92
238.91
238.92
238.9
238.9
238.9
238.9047
238.895
238.905
238.9059
238.91
238.91
238.9
238.88
238.87
238.87
238.8747
238.865
238.86
238.87
